gene	Bime201829425463	Christie201222295056	GuillenGuio202031982041	Liao202134556700_gwas	Meyer201121257790	Meyer201323449693	Tejera201223048207	Shortt201425372662	Xu202134268393	Bhargava201428856588	Bhargava201728785034	Bowler200414742308	Chang200818658106	Chen201324041686	Chen201627095254	Dong201323773529	Mirchandani202235624205_prot	Nguyen201323505561	Batra202236121875	Ren201627565730	Sarma20220_prot	Bos201930645145	Dolinay201222461369	Howrylak200919174476	Juss201627064380	Kangelaris201525795726	Kovach201525849954	Lu201729151698	Martucci202133375484	Mirchandani202235624205_trans	Morrell201829769438	Morrell201930990758	Nick201627606687	Wang200818203972	Zhu201728856588	Englert201930665420	Liao202134556700_trans	Sarma20220_bulk	Scheller201930239899	Zhang202133747181	Zhang202235804020	Jiang202032554932	Sarma20220_sc	maic_score	contributors
RPS7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309328564193444	0.0	0.0	0.0	0.0	0.0	1.309328564193444	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
WDR49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3093234153436364	0.0	0.0	0.0	0.0	0.0	1.3093234153436364	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SLC35F6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3093182664938288	0.0	0.0	0.0	0.0	0.0	1.3093182664938288	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZNF142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3093131176440214	0.0	0.0	0.0	0.0	0.0	1.3093131176440214	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ACBD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3093079687942137	0.0	0.0	0.0	0.0	0.0	1.3093079687942137	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
A3GALT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3093028199444063	0.0	0.0	0.0	0.0	0.0	1.3093028199444063	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RPLP0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092976710945987	0.0	0.0	0.0	0.0	0.0	1.3092976710945987	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TRAF3IP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309292522244791	0.0	0.0	0.0	0.0	0.0	1.309292522244791	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
LMAN1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092873733949837	0.0	0.0	0.0	0.0	0.0	1.3092873733949837	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
AC010197.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309282224545176	0.0	0.0	0.0	0.0	0.0	1.309282224545176	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
LOXL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092770756953687	0.0	0.0	0.0	0.0	0.0	1.3092770756953687	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
VAV3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309271926845561	0.0	0.0	0.0	0.0	0.0	1.309271926845561	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZSWIM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309261629145946	0.0	0.0	0.0	0.0	0.0	1.309261629145946	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
GVQW3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092564802961384	0.0	0.0	0.0	0.0	0.0	1.3092564802961384	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SF3B5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092461825965234	0.0	0.0	0.0	0.0	0.0	1.3092461825965234	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PISD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092358848969083	0.0	0.0	0.0	0.0	0.0	1.3092358848969083	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
EZH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309230736047101	0.0	0.0	0.0	0.0	0.0	1.309230736047101	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
XPOT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092255871972933	0.0	0.0	0.0	0.0	0.0	1.3092255871972933	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SLC22A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092204383474857	0.0	0.0	0.0	0.0	0.0	1.3092204383474857	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RGS14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092152894976783	0.0	0.0	0.0	0.0	0.0	1.3092152894976783	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZNF662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092101406478707	0.0	0.0	0.0	0.0	0.0	1.3092101406478707	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TTPAL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3092049917980633	0.0	0.0	0.0	0.0	0.0	1.3092049917980633	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MGST2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091998429482556	0.0	0.0	0.0	0.0	0.0	1.3091998429482556	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RPL24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091792475490256	0.0	0.0	0.0	0.0	0.0	1.3091792475490256	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ATP1A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309163800999603	0.0	0.0	0.0	0.0	0.0	1.309163800999603	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NEDD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091586521497953	0.0	0.0	0.0	0.0	0.0	1.3091586521497953	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PLCG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309153503299988	0.0	0.0	0.0	0.0	0.0	1.309153503299988	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
DHH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091483544501803	0.0	0.0	0.0	0.0	0.0	1.3091483544501803	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
AC009779.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091380567505653	0.0	0.0	0.0	0.0	0.0	1.3091380567505653	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ANKRD44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091329079007576	0.0	0.0	0.0	0.0	0.0	1.3091329079007576	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RPL38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091277590509502	0.0	0.0	0.0	0.0	0.0	1.3091277590509502	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MZT2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091226102011426	0.0	0.0	0.0	0.0	0.0	1.3091226102011426	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TMEM14C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091123125015276	0.0	0.0	0.0	0.0	0.0	1.3091123125015276	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SEC11C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3091071636517202	0.0	0.0	0.0	0.0	0.0	1.3091071636517202	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TMCC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309096865952105	0.0	0.0	0.0	0.0	0.0	1.309096865952105	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CIPC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090917171022975	0.0	0.0	0.0	0.0	0.0	1.3090917171022975	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ORMDL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30908656825249	0.0	0.0	0.0	0.0	0.0	1.30908656825249	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MT1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309076270552875	0.0	0.0	0.0	0.0	0.0	1.309076270552875	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TNFSF13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090711217030675	0.0	0.0	0.0	0.0	0.0	1.3090711217030675	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
AGMAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090659728532599	0.0	0.0	0.0	0.0	0.0	1.3090659728532599	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
LEAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090608240034523	0.0	0.0	0.0	0.0	0.0	1.3090608240034523	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CLEC1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090556751536448	0.0	0.0	0.0	0.0	0.0	1.3090556751536448	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
H3C10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090453774540298	0.0	0.0	0.0	0.0	0.0	1.3090453774540298	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ALDH8A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090402286042222	0.0	0.0	0.0	0.0	0.0	1.3090402286042222	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ANKLE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090350797544146	0.0	0.0	0.0	0.0	0.0	1.3090350797544146	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
STAT5B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090299309046072	0.0	0.0	0.0	0.0	0.0	1.3090299309046072	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NGRN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090247820547996	0.0	0.0	0.0	0.0	0.0	1.3090247820547996	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
COX6C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090196332049922	0.0	0.0	0.0	0.0	0.0	1.3090196332049922	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
FBXL18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090144843551845	0.0	0.0	0.0	0.0	0.0	1.3090144843551845	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
COX6A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3090093355053771	0.0	0.0	0.0	0.0	0.0	1.3090093355053771	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ETFBKMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089990378057619	0.0	0.0	0.0	0.0	0.0	1.3089990378057619	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CCR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089938889559545	0.0	0.0	0.0	0.0	0.0	1.3089938889559545	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
VGLL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089887401061469	0.0	0.0	0.0	0.0	0.0	1.3089887401061469	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TNFAIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089835912563395	0.0	0.0	0.0	0.0	0.0	1.3089835912563395	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ATP5F1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089784424065318	0.0	0.0	0.0	0.0	0.0	1.3089784424065318	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CEP250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089732935567244	0.0	0.0	0.0	0.0	0.0	1.3089732935567244	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ADAL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089681447069168	0.0	0.0	0.0	0.0	0.0	1.3089681447069168	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SLFN5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089629958571092	0.0	0.0	0.0	0.0	0.0	1.3089629958571092	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CTBP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089578470073018	0.0	0.0	0.0	0.0	0.0	1.3089578470073018	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
DAND5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089526981574942	0.0	0.0	0.0	0.0	0.0	1.3089526981574942	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
